unit_id,unit,second_id,origin,owner_name,bnetza_id,latitude,longitude,city,countrycode,description,valid_from,valid_until,deftech,old_deftech,fuel,effective_startdate,max_power,techclass,unittype,operationmode,default_node_id,voltage_level,AnnualOaMcosts,AvgEff,CapSp,Capture_Rate,CH4,ContributionMinOnl,DeSO2,InvestCosts,LeadTime,LifeTime,MaxEff,MaxSpinResPri,MinDownTime,MinOperTime,MinPower,NonSpinningReserve,NOX,PartEff,Reliab,StartUpFuelConsHot,StartUpVarCosts,SyncTimeHot,VarOaMcosts,GSSHADOWCONTENT,GSSHADOWONLINE,GSCONTENTHYDRORES,GSCONTENTSTORAGE,GSELEC,GSHEAT,GSONLINE,GSOPTIME,GSSDTIME,FlexibleToWind,IsAlwaysRunning,OutTimeStartUpCosts,SpeReserveCapability,SpinningReserve,Vgonline,MaxRes_aFRR,MaxRes_FCR,CHP_CB,Ext_CV,LoadLoss,Sto_LoadEff,Sto_MaxCharging,Sto_MaxContent,Sto_MinCharging,Sto_MinContent,CHP_MaxHeat
7083,EBS-Heizkraftwerk Eisenhüttenstadt,8340,UeNB,EnBW Propower GmbH,BNA0237,52.16267179,14.56374152,Eisenhüttenstadt,DE,BNA0237,40544,25569,WAST_ST_EXC_f2000,MISC22_EXC,Misc,40544,23.5,ST_EXC,ST,CHP2,,,40.0,0.33,45.95687,0.0,0,0.0,0,1500,4,35,0.57,0.1619048,8,8,9.0,0,0,0.53,0.97,105.75,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.2,0.02,0.45,0.15,,,,,,,80.0
7085,IKW VEO Eisenhüttenstadt,8375,UeNB,Arcelor Mittal Eisenhüttenstadt GmbH,BNA0238a,52.16267179,14.56374152,Eisenhüttenstadt,DE,BNA0238a,25569,25569,WAST_ST_EXC_b1969,MISC69_EXC,Misc,25569,45.0,ST_EXC,ST,CHP2,,,40.0,0.23,23.36343,0.0,0,0.0,0,1500,4,35,0.57,0.1619048,8,8,18.0,0,0,0.53,0.97,202.5,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.05,0.005,0.28,0.15,,,,,,,80.0
7089,GKSentfällt Schweinfurt,2100,UeNB,GKS Gemeinschaftskraftwerk Schweinfurt GmbH,BNA0895,50.03719229,10.20739252,Schweinfurt,DE,BNA0895,34335,25569,WAST_ST_EXC_b1989,MISC89_EXC,MUNI_WASTE,34335,24.4,ST_EXC,ST,CHP2,,,40.0,0.27,15.39369,0.0,0,0.0,0,1500,4,35,0.27,0.1619048,8,8,4.99956,0,0,0.23,0.97,109.8,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.14,0.014,0.34,0.15,,,,,,,19.0
7090,MHKW Bremen 1,2164,UeNB,swb Entsorgung GmbH & Co. KG,BNA1114,53.11339826,8.794391993,Bremen,DE,BNA1114,40909,25569,WAST_ST_BKP_f2000,MISC22_BKP,MUNI_WASTE,40909,44.0,ST_BKP,ST,CHP1,,,40.0,0.25,36.34238,0.0,0,0.0,0,1500,4,35,0.27,0.1619048,8,8,10.0,0,0,0.23,0.97,198.0,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.2,0.02,0.73,,,,,,,,60.0
7092,MHKW Burgkirchen,2166,UeNB,Zweckverband Abfallverwertung Südostbayern,BNA1119,48.14913549,12.71960021,Burgkirchen,DE,BNA1119,34335,25569,WAST_ST_EXC_b1989,MISC89_EXC,MUNI_WASTE,34335,12.5,ST_EXC,ST,CHP2,,,40.0,0.27,15.39369,0.0,0,0.0,0,1500,4,35,0.57,0.1619048,8,8,5.0,0,0,0.53,0.97,56.25,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.14,0.014,0.34,0.15,,,,,,,44.0
7093,Müllheizkraftwerk Kassel,2170,UeNB,Müllheizkraftwerk Kassel GmbH,BNA1168,51.2976283,9.52410538,Kassel,DE,BNA1168,31048,25569,WAST_ST_EXC_b1989,MISC89_EXC,MUNI_WASTE,31048,14.7,ST_EXC,ST,CHP2,,,40.0,0.27,15.39369,0.0,0,0.0,0,1500,4,35,0.27,0.1619048,8,8,8.0,0,0,0.23,0.97,66.15,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.14,0.014,0.34,0.15,,,,,,,80.0
7094,EEW Stapelfeld GmbH,2176,UeNB,EEW Energy from Waste Stapelfeld GmbH,BNA1261,53.61996424,10.20999603,Stapelfeld,DE,BNA1261,28491,25569,WAST_ST_BKP_b1983,MISC83_BKP,MUNI_WASTE,28491,16.4,ST_BKP,ST,CHP1,,,40.0,0.19,5.255673,0.0,0,0.0,0,1500,4,35,0.22,0.1619048,8,8,6.99952,0,0,0.18,0.97,73.8,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.11,0.011,0.34,,,,,,,,48.0
7095,MVA BielefeldLinien 1 - 3,2230,UeNB,MVA Bielefeld-Herford GmbH,BNA0097,52.04412053,8.575116562,Bielefeld,DE,BNA0097,29587,25569,WAST_ST_BKP_b1983,MISC83_BKP,MUNI_WASTE,29587,34.0,ST_BKP,ST,CHP1,,,40.0,0.19,5.255673,0.0,0,0.0,0,1500,4,35,0.303,0.1619048,8,8,10.999,0,0,0.263,0.97,153.0,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.11,0.011,0.45,,,,,,,,75.0
7097,MHKW FrankfurtT 3 (nur alleiniger Betrieb – kein g,2233,UeNB,Mainova AG,BNA0287a,50.161562,8.635925,Frankfurt am Main,DE,BNA0287a,35796,25569,WAST_ST_BKP_b1999,MISC99_BKP,MUNI_WASTE,35796,26.0,ST_BKP,ST,CHP1,,,40.0,0.21,1.693091,0.0,0,0.0,0,1500,4,35,0.25,0.1619048,8,8,9.9996,0,0,0.21,0.97,117.0,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.17,0.017,0.52,,,,,,,,50.0
7098,MHKW FrankfurtT 7 (nur alleiniger Betrieb – kein g,2234,UeNB,Mainova AG,BNA0287b,50.161562,8.635925,Frankfurt am Main,DE,BNA0287b,38718,25569,WAST_ST_EXC_f2000,MISC22_EXC,MUNI_WASTE,38718,46.5,ST_EXC,ST,CHP2,,,40.0,0.33,45.95687,0.0,0,0.0,0,1500,4,35,0.33,0.1619048,8,8,10.00215,0,0,0.29,0.97,209.25,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.2,0.02,0.45,0.15,,,,,,,100.0
7099,Enertec HamelnLinien 1 –3 –4,2235,UeNB,Enertec Hameln GmbH,BNA0407,52.08957506,9.397730639,Hameln,DE,BNA0407,25569,73415,WAST_ST_BKP_b1983,MISC83_BKP,MUNI_WASTE,25569,13.2,ST_BKP,ST,CHP1,,,40.0,0.19,5.255673,0.0,0,0.0,0,1500,4,35,0.22,0.1619048,8,8,3.99987,0,0,0.18,0.97,59.4,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.11,0.011,0.77,,,,,,,,19.02353
7100,HKW Sandreuth Nürnberg,2237,UeNB,N-ERGIE AG,BNA0746,49.4268513,11.05567577,Nürnberg,DE,BNA0746,35065,25569,WAST_ST_EXC_b1999,MISC99_EXC,MUNI_WASTE,35065,18.0,ST_EXC,ST,CHP2,,,40.0,0.28,36.94836,0.0,0,0.0,0,1500,4,35,0.46,0.1619048,8,8,5.9994,0,0,0.42,0.97,81.0,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.17,0.017,0.36,0.15,,,,,,,96.9
7101,MVA IngolstadtMüllheizkraftwerk (MHKW),2242,UeNB,Zweckverband Müllverwertungsanlage Ingolstadt (MVA Ingolstadt),BNA1161,48.78665699,11.44432197,Ingolstadt,DE,BNA1161,30682,25569,WAST_ST_BKP_b1989,MISC89_BKP,MUNI_WASTE,30682,25.5,ST_BKP,ST,CHP1,,,40.0,0.2,1.763602,0.0,0,0.0,0,1500,4,35,0.23,0.1619048,8,8,7.99935,0,0,0.19,0.97,114.75,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.14,0.014,0.51,,,,,,,,50.0
7106,Nord 11 Unterföhring,2309,UeNB,SWM Services GmbH,BNA0969a,48.19200444,11.66363226,Unterföhring,DE,BNA0969a,33604,25569,WAST_ST_BKP_b1983,MISC83_BKP,MUNI_WASTE,33604,18.0,ST_BKP,ST,CHP1,,,40.0,0.19,5.255673,0.0,0,0.0,0,1500,4,35,0.22,0.1619048,8,8,7.2,0,0,0.18,0.97,81.0,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.11,0.011,0.08866995,,,,,,,,203.0
7107,Nord 33 Unterföhring,2310,UeNB,SWM Services GmbH,BNA0969c,48.19200444,11.66363226,Unterföhring,DE,BNA0969c,30682,25569,WAST_ST_BKP_b1983,MISC83_BKP,MUNI_WASTE,30682,22.0,ST_BKP,ST,CHP1,,,40.0,0.19,5.255673,0.0,0,0.0,0,1500,4,35,0.22,0.1619048,8,8,17.6,0,0,0.18,0.97,99.0,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.11,0.011,0.1496599,,,,,,,,147.0
7108,HKW MannheimTurbine 60,4105,UeNB,MVV Energie AG,BNA0641a,49.51644467,8.460246482,Mannheim,DE,BNA0641a,39814,25569,WAST_ST_EXC_f2000,MISC22_EXC,MUNI_WASTE,39814,22.1,ST_EXC,ST,CHP2,,,40.0,0.33,45.95687,0.0,0,0.0,0,1500,4,35,0.33,0.1619048,8,8,17.68,0,0,0.29,0.97,99.45,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.2,0.02,0.45,0.15,,,,,,,87.0
7111,Restmüll-Heizkraftwerk Stuttgart-MünsterMÜN DT19 ,4132,UeNB,EnBW Energie Baden-Württemberg AG,BNA0939a,48.81819098,9.201834054,Stuttgart,DE,BNA0939a,39814,25569,WAST_ST_EXC_f2000,MISC22_EXC,MUNI_WASTE,39814,13.4,ST_EXC,ST,CHP2,,,40.0,0.33,45.95687,0.0,0,0.0,0,1500,4,35,0.31,0.1619048,8,8,2.9991,0,0,0.27,0.97,60.3,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.2,0.02,0.45,0.15,,,,,,,79.60274
7113,Müllheizkraftwerk Wuppertal,7703,UeNB,AWG Abfallwirtschaftsgesellschaft mbH Wuppertal,BNA1316,51.20931205,7.135663434,Wuppertal,DE,BNA1316,27760,25569,WAST_ST_BKP_b1983,MISC83_BKP,MUNI_WASTE,27760,30.0,ST_BKP,ST,CHP1,,,40.0,0.19,5.255673,0.0,0,0.0,0,1500,4,35,0.57,0.1619048,8,8,24.0,0,0,0.53,0.97,135.0,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.11,0.011,1.0,,,,,,,,30.0
7115,AHKW NeunkirchenLinie 3 + 4,7725,UeNB,EEW Energy from Waste Saarbrücken GmbH,BNA1448,49.34065679,7.187355184,Neunkirchen,DE,BNA1448,36161,25569,WAST_ST_BKP_b1999,MISC99_BKP,MUNI_WASTE,36161,11.6,ST_BKP,ST,CHP1,,,40.0,0.21,1.693091,0.0,0,0.0,0,1500,4,35,0.37,0.1619048,8,8,1.5,0,0,0.33,0.97,52.2,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.17,0.017,0.53,,,,,,,,22.0
7116,Heizkraftwerk Karlstraße Bonn 1,7820,UeNB,Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH,BNA0117a,50.72345594,7.093915917,Bonn,DE,BNA0117a,33239,25569,WAST_ST_BKP_b1989,MISC89_BKP,MUNI_WASTE,33239,12.0,ST_BKP,ST,CHP1,,,40.0,0.2,1.763602,0.0,0,0.0,0,1500,4,35,0.391,0.1619048,8,8,11.0,0,0,0.391,0.97,54.0,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.14,0.014,0.11,,,,,,,,110.0
7117,DTFlingern T1 Düsseldorf,7902,UeNB,Stadtwerke Düsseldorf AG,BNA0223b,51.2243519,6.811113161,Düsseldorf,DE,BNA0223b,36526,25569,WAST_ST_EXC_f2000,MISC22_EXC,MUNI_WASTE,36526,53.7,ST_EXC,ST,CHP2,,,40.0,0.33,45.95687,0.0,0,0.0,0,1500,4,35,0.26,0.1619048,8,8,21.00207,0,0,0.22,0.97,241.65,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.2,0.02,0.45,0.15,,,,,,,100.0
7118,KarnapB Essen,7906,UeNB,RWE GENERATION SE,BNA0519,51.51414644,7.007746362,Essen,DE,BNA0519,31778,25569,WAST_ST_BKP_b1983,MISC83_BKP,MUNI_WASTE,31778,38.0,ST_BKP,ST,CHP1,,,40.0,0.19,5.255673,0.0,0,0.0,0,1500,4,35,0.22,0.1619048,8,8,14.9986,0,0,0.18,0.97,171.0,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.11,0.011,0.29,,,,,,,,130.0
7119,AVEA MHKW Leverkusen entfällt,7908,UeNB,AVEA Entsorgungsbetriebe GmbH & Co. KG,BNA0599,51.03756756,6.987500237,Leverkusen,DE,BNA0599,40544,25569,WAST_ST_BKP_f2000,MISC22_BKP,MUNI_WASTE,40544,11.6,ST_BKP,ST,CHP1,,,40.0,0.25,36.34238,0.0,0,0.0,0,1500,4,35,0.27,0.1619048,8,8,2.8,0,0,0.23,0.97,52.2,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.2,0.02,0.23,,,,,,,,50.0
7120,GMVA NiederrheinAusspeisung 10/110kV (Turbine 2) ,7911,UeNB,GMVA Gemeinschafts-Müll-Verbrennungsanlage Niederrhein GmbH,BNA0750,51.47440672,6.834490254,Oberhausen,DE,BNA0750,32874,25569,WAST_ST_BKP_b1989,MISC89_BKP,MUNI_WASTE,32874,40.4,ST_BKP,ST,CHP1,,,40.0,0.2,1.763602,0.0,0,0.0,0,1500,4,35,0.29,0.1619048,8,8,15.9984,0,0,0.25,0.97,181.8,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.14,0.014,0.84,,,,,,,,47.88878
7121,GMVA NiederrheinAusspeisung 10/25kV (Turbine 1) O,7912,UeNB,GMVA Gemeinschafts-Müll-Verbrennungsanlage Niederrhein GmbH,BNA0751,51.47440672,6.834490254,Oberhausen,DE,BNA0751,38718,25569,WAST_ST_BKP_f2000,MISC22_BKP,MUNI_WASTE,38718,21.1,ST_BKP,ST,CHP1,,,40.0,0.25,36.34238,0.0,0,0.0,0,1500,4,35,0.29,0.1619048,8,8,8.99915,0,0,0.25,0.97,94.95,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.2,0.02,0.84,,,,,,,,25.01122
7122,MVA WeisweilerMVA Eschweiler-Weisweiler,7914,UeNB,RWE Power AG,BNA1020,50.82906879,6.271472276,Eschweiler-Weisweiler,DE,BNA1020,35065,25569,WAST_ST_BKP_b1999,MISC99_BKP,MUNI_WASTE,35065,24.0,ST_BKP,ST,CHP1,,,40.0,0.21,1.693091,0.0,0,0.0,0,1500,4,35,0.25,0.1619048,8,8,10.0008,0,0,0.21,0.97,108.0,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.17,0.017,0.36,,,,,,,,48.0
7124,AVA GmbHAHKW Augsburg,7919,UeNB,AVA Abfallverwertung Augsburg GmbH,BNA1295,48.39600541,10.92551647,Augsburg,DE,BNA1295,33970,25569,WAST_ST_BKP_b1989,MISC89_BKP,MUNI_WASTE,33970,10.0,ST_BKP,ST,CHP1,,,40.0,0.2,1.763602,0.0,0,0.0,0,1500,4,35,0.23,0.1619048,8,8,8.0,0,0,0.19,0.97,45.0,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.14,0.014,0.28,,,,,,,,36.0
7127,RZR Herten IRZR I,7949,UeNB,AGR Abfallentsorgungsgesellschaft Ruhrgebiet mbH,BNA1154,51.58423057,7.147694054,Herten,DE,BNA1154,29952,25569,WAST_ST_BKP_b1983,MISC83_BKP,MUNI_WASTE,29952,15.5,ST_BKP,ST,CHP1,,,40.0,0.19,5.255673,0.0,0,0.0,0,1500,4,35,0.315,0.1619048,8,8,5.0,0,0,0.275,0.97,69.75,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.11,0.011,0.34,,,,,,,,37.0
7129,Abfallentsorgungszentrum AsdonkshofMVA Kamp-Lintf,7954,UeNB,Kreis Weseler Abfallgesellschaft mbH & Co. KG (KWA),BNA1167,51.5168077,6.519224483,Kamp-Lintfort,DE,BNA1167,35431,25569,WAST_ST_BKP_b1999,MISC99_BKP,MUNI_WASTE,35431,16.0,ST_BKP,ST,CHP1,,,40.0,0.21,1.693091,0.0,0,0.0,0,1500,4,35,0.399,0.1619048,8,8,1.0,0,0,0.359,0.97,72.0,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.17,0.017,0.53,,,,,,,,30.0
7130,MKVA KrefeldTurbine 3,7956,UeNB,EGK Entsorgungsgesellschaft Krefeld GmbH & Co.KG,BNA1186a,51.37108712,6.641020845,Krefeld,DE,BNA1186a,29952,25569,WAST_ST_BKP_b1989,MISC89_BKP,MUNI_WASTE,29952,13.5,ST_BKP,ST,CHP1,,,40.0,0.2,1.763602,0.0,0,0.0,0,1500,4,35,0.31,0.1619048,8,8,5.0004,0,0,0.27,0.97,60.75,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.14,0.014,0.37,,,,,,,,36.86007
7132,FHKW LudwigshafenFHKW,7962,UeNB,Technische Werke Ludwigshafen AG,BNA1197,49.50847626,8.422351069,Ludwigshafen,DE,BNA1197,25569,25569,WAST_ST_BKP_b1983,MISC83_BKP,MUNI_WASTE,25569,28.7,ST_BKP,ST,CHP1,,,40.0,0.19,5.255673,0.0,0,0.0,0,1500,4,35,0.22,0.1619048,8,8,6.00117,0,0,0.18,0.97,129.15,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.11,0.011,0.41,,,,,,,,70.0
7134,MHKW Pirmasens,7966,UeNB,EEW Energy from Waste Saarbrücken GmbH,BNA1229,49.20212115,7.564295075,Pirmasens,DE,BNA1229,36161,25569,WAST_ST_BKP_b1999,MISC99_BKP,MUNI_WASTE,36161,15.0,ST_BKP,ST,CHP1,,,40.0,0.21,1.693091,0.0,0,0.0,0,1500,4,35,0.39,0.1619048,8,8,6.0,0,0,0.35,0.97,67.5,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.17,0.017,0.88,,,,,,,,17.0
7135,AVA Velsen Saarbrücken-Velsen,7967,UeNB,AVA Velsen GmbH,BNA1244,49.2276939,6.87390901,Saarbrücken-Velsen,DE,BNA1244,35431,25569,WAST_ST_EXC_b1999,MISC99_EXC,MUNI_WASTE,35431,15.5,ST_EXC,ST,CHP2,,,40.0,0.28,36.94836,0.0,0,0.0,0,1500,4,35,0.28,0.1619048,8,8,0.5,0,0,0.24,0.97,69.75,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.17,0.017,0.36,0.15,,,,,,,21.0
7136,AMK  Iserlohn,7971,UeNB,AMK - Abfallentsorgungsgesellschaft des Märkischen Kreises mbH,BNA1289,51.38690799,7.716955442,Iserlohn,DE,BNA1289,29587,25569,WAST_ST_BKP_b1989,MISC89_BKP,MUNI_WASTE,29587,12.61,ST_BKP,ST,CHP1,,,40.0,0.2,1.763602,0.0,0,0.0,0,1500,4,35,0.37,0.1619048,8,8,7.5,0,0,0.33,0.97,56.745,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.14,0.014,0.45,,,,,,,,27.82206
7137,IHKW Andernach,7972,UeNB,IHKW Industrieheizkraftwerk Andernach GmbH,BNA1291,50.43235339,7.372722784,Andernach,DE,BNA1291,39814,25569,WAST_ST_BKP_f2000,MISC22_BKP,MUNI_WASTE,39814,12.4,ST_BKP,ST,CHP1,,,40.0,0.25,36.34238,0.0,0,0.0,0,1500,4,35,0.27,0.1619048,8,8,4.00024,0,0,0.23,0.97,55.8,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.2,0.02,0.21,,,,,,,,60.0
7139,Müllheizkraftwerk Offenbach,7996,UeNB,Energieversorgung Offenbach AG,BNA1222,50.07414072,8.758161112,Offenbach,DE,BNA1222,26299,25569,WAST_ST_EXC_b1969,MISC69_EXC,MUNI_WASTE,26299,10.4,ST_EXC,ST,CHP2,,,40.0,0.23,23.36343,0.0,0,0.0,0,1500,4,35,0.23,0.1619048,8,8,3.5,0,0,0.19,0.97,46.8,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.05,0.005,0.28,0.15,,,,,,,36.0
7140,EBS-HKW Rostock,8124,UeNB,Vattenfall Europe New Energy Ecopower GmbH,BNA1243,54.12779979,12.12752437,Rostock,DE,BNA1243,39814,25569,WAST_ST_BKP_f2000,MISC22_BKP,MUNI_WASTE,39814,17.0,ST_BKP,ST,CHP1,,,40.0,0.25,36.34238,0.0,0,0.0,0,1500,4,35,0.419,0.1619048,8,8,13.5,0,0,0.379,0.97,76.5,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.2,0.02,0.68,0.25,,,,,,,25.0
7141,MVR Müllverwertung  Hamburg,8204,UeNB,MVR Müllverwertung Rugenberger Damm GmbH & Co. KG,BNA0398,53.52442251,9.848821932,Hamburg,DE,BNA0398,36161,25569,WAST_ST_BKP_b1999,MISC99_BKP,MUNI_WASTE,36161,24.0,ST_BKP,ST,CHP1,,,40.0,0.21,1.693091,0.0,0,0.0,0,1500,4,35,0.37,0.1619048,8,8,6.0,0,0,0.33,0.97,108.0,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.17,0.017,0.21,,,,,,,,114.0
7142,EEW Großräschen,8343,UeNB,EEW Energy from Waste Großräschen GmbH,BNA0380,51.58434204,14.05165522,Großräschen,DE,BNA0380,39448,25569,WAST_ST_BKP_f2000,MISC22_BKP,MUNI_WASTE,39448,23.3,ST_BKP,ST,CHP1,,,40.0,0.25,36.34238,0.0,0,0.0,0,1500,4,35,0.27,0.1619048,8,8,10.00036,0,0,0.23,0.97,104.85,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.2,0.02,0.23,,,,,,,,102.0
7143,IKW Rüdersdorf Rüdersdorf bei Berlin,8359,UeNB,Vattenfall Europe New Energy Ecopower GmbH,BNA0855,52.47575819,13.79929954,Rüdersdorf bei Berlin,DE,BNA0855,39814,25569,WAST_ST_BKP_f2000,MISC22_BKP,MUNI_WASTE,39814,30.0,ST_BKP,ST,CHP1,,,40.0,0.25,36.34238,0.0,0,0.0,0,1500,4,35,0.27,0.1619048,8,8,24.0,0,0,0.23,0.97,135.0,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.2,0.02,0.27,,,,,,,,110.0
7144,EVE Premnitz,8369,UeNB,EEW Energy from Waste Premnitz GmbH,BNA1233,52.53544126,12.37808678,Premnitz,DE,BNA1233,39814,25569,WAST_ST_BKP_f2000,MISC22_BKP,MUNI_WASTE,39814,14.5,ST_BKP,ST,CHP1,,,40.0,0.25,36.34238,0.0,0,0.0,0,1500,4,35,0.27,0.1619048,8,8,6.0001,0,0,0.23,0.97,65.25,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.2,0.02,0.48,,,,,,,,30.0
7145,Kraftwerk Schwedt GmbH & Co.KG,8370,UeNB,Kraftwerk Schwedt GmbH & Co. KG,BNA1255,53.09787775,14.2721243,Schwedt,DE,BNA1255,40544,25569,WAST_ST_BKP_f2000,MISC22_BKP,MUNI_WASTE,40544,28.9,ST_BKP,ST,CHP1,,,40.0,0.25,36.34238,0.0,0,0.0,0,1500,4,35,0.508,0.1619048,8,8,10.99934,0,0,0.468,0.97,130.05,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.2,0.02,0.22,,,,,,,,130.0
7146,Hamburger Rieger Spremberg,8376,UeNB,Spreestromerzeugungs GmbH,BNA1510,51.59200522,14.42853619,Spremberg,DE,BNA1510,41275,25569,WAST_ST_BKP_f2000,MISC22_BKP,MUNI_WASTE,41275,18.7,ST_BKP,ST,CHP1,,,40.0,0.25,36.34238,0.0,0,0.0,0,1500,4,35,0.408,0.1619048,8,8,3.0,0,0,0.368,0.97,84.15,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.2,0.02,0.17,0.2,,,,,,,110.0
7147,Reuter M Berlin,8418,UeNB,Vattenfall Europe Wärme Aktiengesellschaft,BNA0084,52.54979107,13.23798176,Berlin,DE,BNA0084,35796,25569,WAST_ST_BKP_b1999,MISC99_BKP,MUNI_WASTE,35796,36.0,ST_BKP,ST,CHP1,,,40.0,0.21,1.693091,0.0,0,0.0,0,1500,4,35,0.3,0.1619048,8,8,20.0,0,0,0.26,0.97,162.0,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.17,0.017,0.15,,,,,,,,244.0
7151,MHKW RothenseeBlock 1 Magdeburg,8536,UeNB,Müllheizkraftwerk Rothensee GmbH,BNA0622,52.19356393,11.66423615,Magdeburg,DE,BNA0622,38353,25569,WAST_ST_BKP_f2000,MISC22_BKP,MUNI_WASTE,38353,29.2,ST_BKP,ST,CHP1,,,40.0,0.25,36.34238,0.0,0,0.0,0,1500,4,35,0.31,0.1619048,8,8,12.0012,0,0,0.27,0.97,131.4,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.2,0.02,0.22,,,,,,,,133.4
7152,MHKW RothenseeBlock 2 Magdeburg,8537,UeNB,Müllheizkraftwerk Rothensee GmbH,BNA0623,52.19356393,11.66423615,Magdeburg,DE,BNA0623,38718,25569,WAST_ST_BKP_f2000,MISC22_BKP,MUNI_WASTE,38718,29.2,ST_BKP,ST,CHP1,,,40.0,0.25,36.34238,0.0,0,0.0,0,1500,4,35,0.31,0.1619048,8,8,12.0012,0,0,0.27,0.97,131.4,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.2,0.02,0.22,,,,,,,,133.4
7154,EVZA Energie- und Verwertungszentrale GmbH Staßfu,8549,UeNB,REMONDIS Thermische Abfallverwertung GmbH,BNA1262,51.84167573,11.58172842,Staßfurt,DE,BNA1262,39448,25569,WAST_ST_BKP_f2000,MISC22_BKP,MUNI_WASTE,39448,24.0,ST_BKP,ST,CHP1,,,40.0,0.25,36.34238,0.0,0,0.0,0,1500,4,35,0.57,0.1619048,8,8,4.2,0,0,0.53,0.97,108.0,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.2,0.02,0.45,,,,,,,,53.09091
7156,Restabfallbehandlungsanlage1 Zella-Mehlis,8737,UeNB,Zweckverband für Abfallwirtschaft Südwestthüringen (ZASt),BNA1286,50.66424742,10.67843156,Zella-Mehlis,DE,BNA1286,39083,25569,WAST_ST_BKP_f2000,MISC22_BKP,MUNI_WASTE,39083,11.2,ST_BKP,ST,CHP1,,,40.0,0.25,36.34238,0.0,0,0.0,0,1500,4,35,0.27,0.1619048,8,8,1.0,0,0,0.23,0.97,50.4,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.2,0.02,0.37,,,,,,,,30.0
